City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
458,Port Moresby,PG,-9.4431,147.1797,80.02,89,40,4.61,scattered clouds
459,Necochea,AR,-38.5473,-58.7368,51.22,73,97,6.96,overcast clouds
460,Tessalit,ML,20.1986,1.0114,102.0,12,54,13.76,broken clouds
461,Lyambir,RU,54.2817,45.1249,40.6,93,100,4.79,overcast clouds
462,Gamba,GA,-2.65,10.0,77.32,74,100,9.19,overcast clouds
463,Mecca,SA,21.4267,39.8261,90.46,29,0,11.45,clear sky
464,Sitka,US,57.0531,-135.33,46.29,76,75,3.44,broken clouds
465,Saint-Augustin,CA,51.226,-58.6502,53.47,38,20,6.55,few clouds
466,Ulaangom,MN,49.9811,92.0667,66.38,47,100,0.51,overcast clouds
467,Boo,SE,59.3333,18.2833,64.96,50,0,17.27,clear sky
468,Dalbandin,PK,28.8947,64.4101,90.16,6,0,7.07,clear sky
469,Voloshka,RU,61.3314,40.0858,39.43,78,97,6.85,overcast clouds
470,Ternate,ID,0.8,127.4,79.48,80,99,1.03,overcast clouds
471,Maceio,BR,-9.6658,-35.7353,76.44,83,75,6.91,mist
472,Mae Sai,TH,20.4335,99.8762,74.66,96,100,1.03,overcast clouds
473,Bud,US,39.447,-86.1758,69.48,60,52,11.54,broken clouds
474,Lanzhou,CN,36.0564,103.7922,69.66,36,53,7.02,broken clouds
475,Dunedin,NZ,-45.8742,170.5036,52.81,61,95,17.0,overcast clouds
476,Bull Savanna,JM,17.8868,-77.5902,84.15,56,100,16.15,overcast clouds
477,Oparino,RU,59.8518,48.2783,38.07,85,100,3.09,overcast clouds
478,El Carmen De Bolivar,CO,9.7174,-75.1202,85.32,69,100,2.44,overcast clouds
479,Caravelas,BR,-17.7125,-39.2481,78.24,58,38,8.05,scattered clouds
480,Bafq,IR,31.6128,55.4107,92.64,7,0,24.79,clear sky
481,Storsteinnes,NO,69.2408,19.2344,61.45,96,100,5.61,overcast clouds
482,Lasa,IT,46.6166,10.7002,65.28,82,100,5.06,overcast clouds
483,Auki,SB,-8.7676,160.7034,77.05,88,33,2.91,scattered clouds
484,Biggar,GB,55.6167,-3.5167,58.78,74,73,13.82,broken clouds
485,Geraldton,AU,-28.7667,114.6,61.21,88,100,4.61,overcast clouds
486,Quebrangulo,BR,-9.3189,-36.4711,74.14,91,86,11.7,overcast clouds
487,Dawson Creek,CA,55.7666,-120.2362,53.24,58,0,6.91,clear sky
488,Seoul,KR,37.5683,126.9778,63.79,81,20,2.3,few clouds
489,Soe,ID,-9.8607,124.284,67.51,92,97,2.28,overcast clouds
490,Torremolinos,ES,36.6204,-4.4998,85.55,16,0,17.27,clear sky
491,Mandalgovi,MN,45.7625,106.2708,54.12,26,80,8.43,broken clouds
492,Zolotonosha,UA,49.6689,32.0377,60.06,59,75,7.54,broken clouds
493,Ust-Omchug,RU,61.15,149.6333,32.2,92,100,3.13,overcast clouds
494,San Juan,AR,-31.5375,-68.5364,60.04,46,67,6.64,broken clouds
495,Kapoeta,SS,4.7717,33.5903,74.05,77,100,8.81,light rain
496,Altoona,US,40.5187,-78.3947,62.04,78,100,1.01,overcast clouds
497,Sai Buri,TH,6.7013,101.6168,80.65,78,89,2.89,overcast clouds
498,Sangar,RU,63.9242,127.4739,35.38,84,87,12.66,overcast clouds
499,Dubbo,AU,-32.25,148.6167,51.93,87,3,13.8,clear sky
500,Knittelfeld,AT,47.2167,14.8167,75.4,50,75,6.91,broken clouds
501,Tilichiki,RU,60.4667,166.1,36.12,90,21,1.99,few clouds
502,Bell Ville,AR,-32.6259,-62.6887,68.79,52,100,2.57,overcast clouds
503,Novyy Urengoy,RU,66.0833,76.6333,48.27,63,97,10.36,overcast clouds
504,San Isidro,PE,-12.1167,-77.05,72.01,69,100,4.61,mist
505,Minot,US,48.2325,-101.2963,62.82,51,0,10.36,clear sky
506,Jati,PK,24.3539,68.2671,85.32,72,0,17.49,clear sky
507,Zhangye,CN,38.9342,100.4517,77.31,19,100,8.79,overcast clouds
508,Seminole,US,28.7086,-81.2081,91.15,66,0,8.05,clear sky
509,Saint-Louis,SN,16.3333,-15.0,101.84,15,10,4.63,clear sky
510,Dingle,PH,10.9995,122.6711,79.83,83,89,3.78,overcast clouds
511,Palmer,US,42.1584,-72.3287,69.62,46,80,3.0,broken clouds
512,Barda,AZ,40.3744,47.1267,63.68,91,96,2.44,heavy intensity rain
513,Catamarca,AR,-28.4696,-65.7852,73.58,44,97,4.0,overcast clouds
514,Morondava,MG,-20.2833,44.2833,77.59,73,0,9.84,clear sky
515,Toccoa,US,34.5773,-83.3324,80.67,65,0,0.0,clear sky
516,Tucumcari,US,35.1717,-103.725,55.94,87,100,12.66,overcast clouds
517,Shahreza,IR,32.0339,51.8794,70.66,9,0,14.74,clear sky
518,Mapiripan,CO,2.8892,-72.1256,85.35,67,56,2.57,broken clouds
519,Port Augusta,AU,-32.5,137.7667,60.6,77,99,14.99,overcast clouds
520,Hualmay,PE,-11.0964,-77.6139,68.86,71,27,10.49,scattered clouds
521,Gat,IL,31.61,34.7642,77.77,45,0,5.14,clear sky
522,Kamenka,RU,51.3223,42.7678,50.16,75,100,7.85,overcast clouds
523,Sistranda,NO,63.7256,8.834,58.96,61,100,15.23,light rain
524,Herat,AF,34.5,62.0,83.59,10,1,2.26,clear sky
525,Boa Vista,BR,2.8197,-60.6733,82.38,69,75,16.11,broken clouds
526,Plettenberg Bay,ZA,-34.0527,23.3716,62.38,84,97,6.82,overcast clouds
527,Kurilsk,RU,45.2333,147.8833,40.3,96,72,3.24,broken clouds
528,Buenaventura,CO,3.8801,-77.0312,85.17,69,86,4.9,overcast clouds
529,Mareeba,AU,-17.0,145.4333,67.44,92,67,2.53,broken clouds
530,Pacific Grove,US,36.6177,-121.9166,67.21,80,0,5.75,clear sky
531,Roald,NO,62.5833,6.1333,58.15,71,75,8.05,broken clouds
532,Milkovo,RU,54.7167,158.6167,40.95,87,74,4.16,broken clouds
533,Tadine,NC,-21.55,167.8833,72.73,81,100,9.37,overcast clouds
534,Hami,CN,42.8,93.45,84.65,14,56,16.35,broken clouds
535,Ler,SS,8.3018,30.1418,72.95,90,99,12.95,moderate rain
536,Hrodna,BY,53.6884,23.8258,60.87,71,44,7.76,scattered clouds
537,Barao De Melgaco,BR,-16.1944,-55.9675,95.02,20,11,5.77,few clouds
538,Lazaro Cardenas,MX,17.9583,-102.2,85.32,53,66,7.83,broken clouds
539,Tsiroanomandidy,MG,-18.7667,46.0333,68.58,67,17,1.52,few clouds
540,Leningradskiy,RU,69.3833,178.4167,39.69,72,17,7.38,few clouds
541,Bemidji,US,47.4736,-94.8803,64.9,42,40,0.0,scattered clouds
542,Khorixas,NA,-20.3667,14.9667,73.13,21,0,10.09,clear sky
543,Chara,RU,56.9064,118.2631,49.78,66,68,3.69,broken clouds
544,Missungwi,TZ,-2.85,33.0833,78.53,49,100,1.03,overcast clouds
545,Boromlya,UA,50.6184,34.9704,52.29,81,94,6.53,overcast clouds
546,Malindi,KE,-3.2175,40.1191,82.56,78,20,6.91,few clouds
547,La Ronge,CA,55.1001,-105.2842,41.25,38,40,12.66,scattered clouds
548,Husavik,IS,66.0449,-17.3389,46.53,75,95,10.07,overcast clouds
549,Hay River,CA,60.8156,-115.7999,48.18,37,75,5.75,broken clouds
550,Algiers,DZ,36.7525,3.042,82.22,37,40,5.75,scattered clouds
551,Maarianhamina,AX,60.0973,19.9348,58.86,51,0,13.8,clear sky
552,Altea,ES,38.5989,-0.0514,74.37,81,22,4.0,few clouds
553,Namatanai,PG,-3.6667,152.4333,78.01,79,89,7.27,overcast clouds
554,Itaberai,BR,-16.0203,-49.8103,86.0,27,46,5.53,scattered clouds
555,Lisakovsk,KZ,52.5369,62.4936,65.86,47,77,11.88,broken clouds
556,Farah,AF,32.5,62.5,84.85,7,0,3.47,clear sky
557,Terrace,CA,54.5163,-128.6035,49.91,71,75,2.3,broken clouds
558,Olinda,BR,-8.0089,-34.8553,78.53,89,75,14.97,moderate rain
559,Kampong Thum,KH,12.7111,104.8887,79.47,84,100,4.23,overcast clouds
560,Orbetello,IT,42.4408,11.2196,77.02,81,19,11.65,few clouds
561,Shitkino,RU,56.3703,98.3543,54.95,84,2,1.95,clear sky
562,Moose Factory,CA,51.2585,-80.6094,66.2,34,0,19.57,clear sky
563,Carroll,US,39.5501,-77.0164,61.23,84,100,4.0,light rain
564,Mama,RU,58.3106,112.8986,55.96,67,35,6.15,scattered clouds
565,Maxixe,MZ,-23.8597,35.3472,73.22,83,75,4.61,broken clouds
566,Half Moon Bay,US,37.4636,-122.4286,80.46,66,0,3.44,clear sky
567,Sakakah,SA,29.9697,40.2064,87.37,13,0,9.06,clear sky
568,Codrington,AU,-38.2667,141.9667,51.53,81,100,9.91,overcast clouds
569,Champerico,GT,14.3,-91.9167,84.74,62,96,5.97,overcast clouds
570,Kochevo,RU,59.5994,54.3125,40.59,82,90,5.57,overcast clouds
571,Coahuayana,MX,18.7333,-103.6833,88.23,47,33,7.11,scattered clouds
572,San Vicente De Canete,PE,-13.0751,-76.3835,68.95,72,13,6.69,few clouds
573,Cayenne,GF,4.9333,-52.3333,87.84,17,20,11.5,few clouds
574,Maloy,NO,61.9353,5.1136,53.73,88,100,8.52,light rain
575,Tiznit,MA,29.5833,-9.5,71.87,55,14,9.37,few clouds
576,Guiratinga,BR,-16.3494,-53.7583,87.04,17,6,6.91,clear sky
577,Yaroslavskaya,RU,44.6106,40.4642,49.41,96,83,3.31,broken clouds
578,Kyra,RU,49.5776,111.9753,49.03,40,16,5.82,few clouds
579,Road Town,VG,18.4167,-64.6167,86.04,62,40,11.5,scattered clouds
580,Samarai,PG,-10.6167,150.6667,81.27,80,28,9.71,scattered clouds
581,Khuzhir,RU,53.1939,107.3397,43.09,71,14,3.42,few clouds
582,Kavaratti,IN,10.5669,72.642,83.55,78,74,10.71,broken clouds
583,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,41.59,93,75,4.47,broken clouds
584,Wad Madani,SD,14.4012,33.5199,100.85,13,2,7.38,clear sky
585,Morro Bay,US,35.3658,-120.8499,74.32,70,15,4.0,few clouds
586,Abalak,RU,58.1286,68.5944,56.52,87,100,3.94,overcast clouds
587,Barcelona,ES,41.3888,2.159,67.32,76,75,13.8,broken clouds
588,Rundu,NA,-17.9333,19.7667,62.53,29,0,3.2,clear sky
589,Tura,IN,25.5198,90.2201,74.57,81,0,3.49,clear sky
590,Grand Gaube,MU,-20.0064,57.6608,75.6,69,13,5.99,few clouds
591,Teguldet,RU,57.3064,88.1667,55.36,63,0,3.89,clear sky
592,Buraydah,SA,26.326,43.975,91.85,11,0,11.25,clear sky
593,Bandarbeyla,SO,9.4942,50.8122,80.96,83,2,31.74,clear sky
594,Aklavik,CA,68.2191,-135.0107,41.23,55,25,15.39,scattered clouds
595,Moussoro,TD,13.6408,16.4901,98.26,4,100,7.65,overcast clouds
596,Uspenka,UA,48.3903,39.1619,53.29,64,73,2.33,broken clouds
597,Taoudenni,ML,22.6783,-3.9836,108.63,5,0,14.03,clear sky
598,Musoma,TZ,-1.5,33.8,73.36,73,95,3.71,overcast clouds
599,Koplik,AL,42.2136,19.4364,83.8,65,7,3.78,clear sky
600,Changji,CN,44.0167,87.3167,81.39,29,0,2.24,clear sky
601,Las Rosas,AR,-32.4766,-61.5804,68.31,54,100,3.4,overcast clouds
602,Pleshanovo,RU,52.8333,53.4833,50.52,82,100,3.94,overcast clouds
603,Juruti,BR,-2.1522,-56.0922,85.93,60,94,6.22,overcast clouds
604,Elizabeth City,US,36.2946,-76.2511,74.01,94,100,8.05,overcast clouds
605,Lar,IN,26.2039,83.9717,92.12,34,38,8.55,scattered clouds
606,Taltal,CL,-25.4,-70.4833,64.38,69,8,3.65,clear sky
607,Mazagao,BR,-0.115,-51.2894,89.65,58,59,5.79,broken clouds
608,College,US,64.8569,-147.8028,52.2,50,20,5.75,few clouds
609,Toora-Khem,RU,52.4675,96.11,49.46,80,1,0.63,clear sky
610,Florianopolis,BR,-27.6146,-48.5012,74.62,75,0,10.36,clear sky
611,Novo Aripuana,BR,-5.1206,-60.3797,89.15,52,34,4.36,scattered clouds
612,Mahajanga,MG,-15.7167,46.3167,77.02,69,20,4.61,few clouds
613,Patur,IN,20.45,76.9333,94.06,28,1,11.86,clear sky
614,Zabol,AF,32.25,67.25,69.69,6,0,8.57,clear sky
615,Nicoya,CR,10.1483,-85.452,82.24,74,100,3.69,overcast clouds
616,San Felipe,VE,10.3399,-68.7425,88.7,47,98,2.28,overcast clouds
617,Karoi,ZW,-16.8099,29.6925,58.44,41,0,2.84,clear sky
618,Anadyr,RU,64.75,177.4833,46.9,57,0,11.18,clear sky
619,Kinatakutan,PH,13.9525,122.4758,78.55,88,35,1.57,scattered clouds
620,Segou,ML,13.4317,-6.2157,99.75,21,98,8.05,overcast clouds
621,Kota,IN,25.1833,75.8333,96.49,17,6,2.77,clear sky
622,Rovaniemi,FI,66.5,25.7167,65.61,27,0,9.22,clear sky
623,Police,PL,53.5521,14.5718,66.6,93,100,10.51,light rain
624,Bairiki,KI,1.3292,172.9752,80.6,78,20,8.05,few clouds
625,Yinchuan,CN,38.4681,106.2731,78.42,22,98,10.33,overcast clouds
626,Tucuma,BR,-0.1833,-50.05,83.26,70,70,7.25,broken clouds
627,Bilibino,RU,68.0546,166.4372,44.89,72,55,19.69,broken clouds
628,Berlevag,NO,70.8578,29.0864,53.55,43,0,23.02,clear sky
629,Yanam,IN,16.7333,82.2167,86.72,69,96,4.81,heavy intensity rain
630,Rahden,DE,52.4333,8.6167,61.05,79,85,13.04,overcast clouds
631,Renqiu,CN,38.6989,116.0936,72.61,43,73,22.44,broken clouds
632,Bridlington,GB,54.0831,-0.1919,52.52,76,87,8.25,overcast clouds
633,Calatayud,ES,41.3535,-1.6432,47.55,80,100,8.05,light rain
634,Lorengau,PG,-2.0226,147.2712,81.05,75,86,6.67,overcast clouds
635,Parangan,PH,5.0839,119.9383,82.81,77,91,7.74,overcast clouds
636,Chibombo,ZM,-14.6569,28.0706,61.3,31,1,5.64,clear sky
637,Sokoni,TZ,-6.4333,39.55,84.06,79,22,14.25,few clouds
638,Shizunai,JP,42.3339,142.3669,53.06,91,55,2.37,broken clouds
639,Hit,IQ,33.6416,42.8251,85.01,19,0,7.83,clear sky
640,Magadi,IN,12.9667,77.2333,81.37,71,97,9.84,overcast clouds
641,Inirida,CO,3.8653,-67.9239,86.05,68,96,2.8,overcast clouds
642,Velikiy Ustyug,RU,60.7644,46.3106,38.66,93,100,3.13,overcast clouds
643,Minas Novas,BR,-17.2186,-42.5903,83.44,28,3,5.68,clear sky
644,Isla Mujeres,MX,21.2311,-86.731,84.25,75,80,13.42,broken clouds
645,Mmabatho,ZA,-25.85,25.6333,64.36,42,0,4.61,clear sky
646,Noyabrsk,RU,63.1994,75.4507,51.15,78,59,3.4,broken clouds
647,Miri,MY,4.4148,114.0089,78.94,94,20,0.0,few clouds
648,Xinqing,CN,48.2333,129.5,40.39,97,96,2.44,overcast clouds
649,Esmeraldas,BR,-19.7625,-44.3139,77.11,34,51,5.37,broken clouds
650,Brae,GB,60.3964,-1.353,50.52,73,99,10.49,overcast clouds
651,Kenai,US,60.5544,-151.2583,47.03,88,100,6.91,overcast clouds
652,Quesnel,CA,52.9999,-122.5029,48.7,87,0,3.44,mist
653,Ixtapa,MX,20.7,-105.2,79.83,65,0,4.61,clear sky
654,Nekhayevskiy,RU,50.4106,41.7561,53.71,70,100,7.74,overcast clouds
655,Neuquen,AR,-38.9516,-68.0591,53.49,54,0,0.0,clear sky
656,Novokayakent,RU,42.3937,47.9861,59.74,77,93,2.33,overcast clouds
657,Vranjska Banja,RS,42.555,21.9922,64.42,84,51,11.9,broken clouds
658,Sirjan,IR,29.452,55.6814,79.83,13,8,21.61,clear sky
659,Ossora,RU,59.2353,163.0719,35.58,96,95,2.28,overcast clouds
660,Nishihara,JP,26.1842,127.7558,74.48,97,75,13.8,moderate rain
661,Valledupar,CO,10.4631,-73.2532,87.49,62,40,4.61,scattered clouds
662,Nyimba,ZM,-14.5566,30.8149,65.44,43,16,4.41,few clouds
663,Chumphon,TH,10.3333,98.8333,74.93,92,100,4.47,overcast clouds
664,Stolin,BY,51.8912,26.846,60.4,63,5,5.5,clear sky
665,Beringovskiy,RU,63.05,179.3167,41.7,64,86,5.28,overcast clouds
666,Ust-Maya,RU,60.4167,134.5333,43.81,95,100,6.26,overcast clouds
667,Havre,FR,49.5833,0.3333,62.35,67,5,8.05,clear sky
668,Tahe,CN,52.3333,124.7333,43.83,63,45,3.74,scattered clouds
669,Daru,PG,-9.0763,143.2092,79.63,84,77,10.63,broken clouds
670,Shingu,JP,33.7333,135.9833,63.79,92,96,4.41,overcast clouds
671,Inhambane,MZ,-23.865,35.3833,73.38,83,75,4.61,broken clouds
672,Ray,IN,23.6833,85.05,83.17,40,26,0.92,scattered clouds
673,Gohad,IN,26.4261,78.4447,91.69,31,0,8.57,clear sky
674,Hailar,CN,49.2,119.7,52.02,30,61,6.13,broken clouds
675,Batangafo,CF,7.3008,18.2833,76.82,72,100,2.57,light rain
676,Lima Duarte,BR,-21.8425,-43.7931,73.33,43,1,5.97,clear sky
677,Gravelbourg,CA,49.8834,-106.5512,66.47,20,66,7.16,broken clouds
678,Yokadouma,CM,3.5167,15.05,71.46,90,93,1.74,overcast clouds
679,Lufkin,US,31.3382,-94.7291,76.91,83,100,10.36,overcast clouds
680,Storforshei,NO,66.4043,14.5233,65.66,42,0,8.05,clear sky
681,Abu Dhabi,AE,24.4667,54.3667,87.82,60,0,8.05,dust
682,Arenapolis,BR,-14.4503,-56.8461,91.81,21,1,5.5,clear sky
683,Payakumbuh,ID,-0.2202,100.6308,71.73,98,94,3.33,light rain
684,Iquitos,PE,-3.7481,-73.2472,84.24,74,75,6.91,broken clouds
685,Champaign,US,40.1334,-88.2001,69.01,59,40,17.27,scattered clouds
686,Kabalo,CD,-6.05,26.9167,77.27,62,99,4.79,overcast clouds
687,Wajir,KE,1.7471,40.0573,80.56,89,40,0.0,scattered clouds
688,Mayo,US,38.8876,-76.5119,62.56,90,100,16.11,overcast clouds
689,Banff,CA,51.1762,-115.5698,52.83,53,42,1.14,scattered clouds
690,Rawson,AR,-43.3002,-65.1023,50.07,29,89,23.38,overcast clouds
